author id,created_at,geo,id,lang,like_count,quote_count,reply_count,retweet_count,source,tweet,VTL,,,,,
172720713,2021-10-28 02:18:04+00:00, ,1.45355E+18,en,0,0,0,402, ,"RT @mrbrown: Dude flies from London to Singapore on a VTL flight, complains about having to queue. When actually, he didn‚Äôt do all the pref‚Ä?
62211876,2021-10-28 02:16:47+00:00, ,1453546255800410116,en,0,0,0,402, ,RT @mrbrown: Dude flies from London to Singapore on a VTL flight",VTL, he didn‚Äôt do all the pref‚Ä?,,,,
4914375198,2021-10-28 02:15:11+00:00, ,1.45355E+18,en,0,0,0,402, ,"RT @mrbrown: Dude flies from London to Singapore on a VTL flight, complains about having to queue. When actually, he didn‚Äôt do all the pref‚Ä?
14568315,2021-10-28 02:13:03+00:00, ,1453545317551329280,en,0,0,0,402, ,RT @mrbrown: Dude flies from London to Singapore on a VTL flight",VTL, he didn‚Äôt do all the pref‚Ä?,,,,
47281756,2021-10-28 02:05:27+00:00, ,1.45354E+18,en,0,0,0,402, ,"RT @mrbrown: Dude flies from London to Singapore on a VTL flight, complains about having to queue. When actually, he didn‚Äôt do all the pref‚Ä?
420088502,2021-10-28 02:05:17+00:00, ,1453543362405933059,en,0,0,0,402, ,RT @mrbrown: Dude flies from London to Singapore on a VTL flight",VTL, he didn‚Äôt do all the pref‚Ä?,,,,
286986207,2021-10-28 02:01:40+00:00, ,1.45354E+18,en,0,0,0,0, ,"This just in: 'Singapore Airlines (SIA) welcomes the addition of¬†Australia¬†and¬†Switzerland¬†to Singapore‚Äôs Vaccinated Travel Lane (VTL) arrangements from 8 November 2021.¬†SIA‚Äôs daily service from Zurich into Singapore will operate as a VTL flight, while fr‚Ä¶https://t.co/nln4XstwxQ",VTL,,,,,
390577696,2021-10-28 01:47:45+00:00, ,1.45354E+18,en,0,0,0,402, ,"RT @mrbrown: Dude flies from London to Singapore on a VTL flight, complains about having to queue. When actually, he didn‚Äôt do all the pref‚Ä?
2325195296,2021-10-28 01:46:04+00:00, ,1453538523483496454,en,0,0,0,402, ,RT @mrbrown: Dude flies from London to Singapore on a VTL flight",VTL, he didn‚Äôt do all the pref‚Ä?,,,,
460518695,2021-10-28 01:38:03+00:00, ,1.45354E+18,en,0,0,0,0, ,"Singapore to extend vaccinated travel lane #VTL scheme to Australia and Switzerland

https://t.co/E9TZhSUQ21 https://t.co/50G2cBpQM6",VTL,,,,,
1243339098,2021-10-28 01:37:58+00:00, ,1.45354E+18,en,0,0,0,402, ,"RT @mrbrown: Dude flies from London to Singapore on a VTL flight, complains about having to queue. When actually, he didn‚Äôt do all the pref‚Ä?
803528569,2021-10-28 01:36:42+00:00, ,1453536169610805252,en,0,0,0,402, ,RT @mrbrown: Dude flies from London to Singapore on a VTL flight",VTL, he didn‚Äôt do all the pref‚Ä?,,,,
56528129,2021-10-28 01:34:51+00:00, ,1.45354E+18,en,0,0,0,402, ,"RT @mrbrown: Dude flies from London to Singapore on a VTL flight, complains about having to queue. When actually, he didn‚Äôt do all the pref‚Ä?
595558507,2021-10-28 01:32:30+00:00, ,1453535109387145219,en,0,0,0,402, ,RT @mrbrown: Dude flies from London to Singapore on a VTL flight",VTL, he didn‚Äôt do all the pref‚Ä?,,,,
7.65891E+17,2021-10-28 01:32:05+00:00, ,1.45354E+18,en,0,0,0,402, ,"RT @mrbrown: Dude flies from London to Singapore on a VTL flight, complains about having to queue. When actually, he didn‚Äôt do all the pref‚Ä?
1036858632,2021-10-28 01:22:00+00:00, ,1453532469949452290,en,0,0,0,402, ,RT @mrbrown: Dude flies from London to Singapore on a VTL flight",VTL, he didn‚Äôt do all the pref‚Ä?,,,,
74656939,2021-10-28 01:20:46+00:00, ,1.45353E+18,en,0,0,0,402, ,"RT @mrbrown: Dude flies from London to Singapore on a VTL flight, complains about having to queue. When actually, he didn‚Äôt do all the pref‚Ä?
1261258001941360640,2021-10-28 01:17:38+00:00, ,1453531368256798724,en,0,0,0,402, ,RT @mrbrown: Dude flies from London to Singapore on a VTL flight",VTL, he didn‚Äôt do all the pref‚Ä?,,,,
7.80697E+17,2021-10-28 01:15:05+00:00, ,1.45353E+18,en,0,0,0,0, ,TheFlightDeal: @tmount @freetravelguys @KerrPoints Singapore is open to those who can get their proof of vax in SMART Health Card format and take the VTL flights.,VTL,,,,,
799734246,2021-10-28 01:13:22+00:00, ,1.45353E+18,en,0,0,0,402, ,"RT @mrbrown: Dude flies from London to Singapore on a VTL flight, complains about having to queue. When actually, he didn‚Äôt do all the pref‚Ä?
352093320,2021-10-28 01:10:48+00:00, ,1453529648068014083,en,2,0,0,0, ,@tmount @freetravelguys @KerrPoints Singapore is open to those who can get their proof of vax in SMART Health Card format and take the VTL flights.
1064110827337203712,2021-10-28 01:05:57+00:00, ,1453528429513506816,en,0,0,0,402, ,RT @mrbrown: Dude flies from London to Singapore on a VTL flight",VTL, he didn‚Äôt do all the pref‚Ä?,,,,
59751846,2021-10-28 01:00:01+00:00, ,1.45353E+18,en,2,0,0,0, ,"Singaporeans rejoice! The government‚Äôs Vaccinated Travel Lane scheme will also cover #Australia and #Switzerland from November 8.

https://t.co/4UK0ZZP9Zk

#Travel #VTL #Singapore #Tourism #Vaccinated https://t.co/ydGy02capU",VTL,,,,,
468066293,2021-10-28 00:52:48+00:00, ,1.45353E+18,en,0,0,0,0, ,Singapore extends VTL to Swiss and Australians https://t.co/ybwnsXROti via @TTRWeekly,VTL,,,,,
115025437,2021-10-28 00:51:03+00:00, ,1.45352E+18,en,0,0,0,402, ,"RT @mrbrown: Dude flies from London to Singapore on a VTL flight, complains about having to queue. When actually, he didn‚Äôt do all the pref‚Ä?
260680977,2021-10-28 00:43:22+00:00, ,1453522746130849793,en,0,0,0,402, ,RT @mrbrown: Dude flies from London to Singapore on a VTL flight",VTL, he didn‚Äôt do all the pref‚Ä?,,,,
710069108,2021-10-28 00:36:44+00:00, ,1.45352E+18,en,0,0,0,402, ,"RT @mrbrown: Dude flies from London to Singapore on a VTL flight, complains about having to queue. When actually, he didn‚Äôt do all the pref‚Ä?
176032985,2021-10-28 00:32:34+00:00, ,1453520026737074187,en,0,0,0,402, ,RT @mrbrown: Dude flies from London to Singapore on a VTL flight",VTL, he didn‚Äôt do all the pref‚Ä?,,,,
8.70651E+17,2021-10-28 00:12:10+00:00, ,1.45351E+18,en,0,0,0,402, ,"RT @mrbrown: Dude flies from London to Singapore on a VTL flight, complains about having to queue. When actually, he didn‚Äôt do all the pref‚Ä?
1354451140641845253,2021-10-28 00:10:34+00:00, ,1453514493145731078,en,0,0,0,402, ,RT @mrbrown: Dude flies from London to Singapore on a VTL flight",VTL, he didn‚Äôt do all the pref‚Ä?,,,,
146757418,2021-10-28 00:07:03+00:00, ,1.45351E+18,en,0,0,0,402, ,"RT @mrbrown: Dude flies from London to Singapore on a VTL flight, complains about having to queue. When actually, he didn‚Äôt do all the pref‚Ä?
483075582,2021-10-28 00:02:59+00:00, ,1453512581587431428,en,0,0,0,402, ,RT @mrbrown: Dude flies from London to Singapore on a VTL flight",VTL, he didn‚Äôt do all the pref‚Ä?,,,,
14770715,2021-10-27 23:45:36+00:00, ,1.45351E+18,en,0,0,0,0, ,Singapore extends VTL to Swiss and Australians - TTR Weekly https://t.co/HS5Lz0Giw7,VTL,,,,,
115721170,2021-10-27 23:36:30+00:00, ,1.45351E+18,en,0,0,0,0, ,"Saw an online interview of @NancyShukri that she said she's watching other countries (esp Singapore) opening borders n learning from them. Then see jugak how Singapore trialled with the VTL, setting countries as Cat 1-4 n rules they apply to citizens of these countries. Kita ada?",VTL,,,,,
92523815,2021-10-27 22:29:52+00:00, ,1.45349E+18,en,0,0,0,402, ,"RT @mrbrown: Dude flies from London to Singapore on a VTL flight, complains about having to queue. When actually, he didn‚Äôt do all the pref‚Ä?
869713999,2021-10-27 22:29:35+00:00, ,1453489076972048386,en,0,0,0,402, ,RT @mrbrown: Dude flies from London to Singapore on a VTL flight",VTL, he didn‚Äôt do all the pref‚Ä?,,,,
80838174,2021-10-27 22:13:55+00:00, ,1.45349E+18,en,0,0,0,402, ,"RT @mrbrown: Dude flies from London to Singapore on a VTL flight, complains about having to queue. When actually, he didn‚Äôt do all the pref‚Ä?
3024117872,2021-10-27 21:53:04+00:00, ,1453479888371937284,en,0,0,0,402, ,RT @mrbrown: Dude flies from London to Singapore on a VTL flight",VTL, he didn‚Äôt do all the pref‚Ä?,,,,
1.10111E+18,2021-10-27 21:01:37+00:00, ,1.45347E+18,en,0,0,0,402, ,"RT @mrbrown: Dude flies from London to Singapore on a VTL flight, complains about having to queue. When actually, he didn‚Äôt do all the pref‚Ä?
1442285823777390595,2021-10-27 20:17:09+00:00, ,1453455752551706629,en,0,0,0,402, ,RT @mrbrown: Dude flies from London to Singapore on a VTL flight",VTL, he didn‚Äôt do all the pref‚Ä?,,,,
565578337,2021-10-27 20:01:32+00:00, ,1.45345E+18,en,0,0,0,402, ,"RT @mrbrown: Dude flies from London to Singapore on a VTL flight, complains about having to queue. When actually, he didn‚Äôt do all the pref‚Ä?
2433495678,2021-10-27 19:59:52+00:00, ,1453451399912574977,en,0,0,0,402, ,RT @mrbrown: Dude flies from London to Singapore on a VTL flight",VTL, he didn‚Äôt do all the pref‚Ä?,,,,
4266910899,2021-10-27 18:15:37+00:00, ,1.45343E+18,en,0,0,1,0, ,"@SingaporeAir I‚Äôm trying to complete a travel pass as I‚Äôm travelling on a VTL .
Is it necessary to fill in the Singapore concierge as well",VTL,,,,,
1.26016E+18,2021-10-27 17:47:11+00:00, ,1.45342E+18,en,0,0,0,402, ,"RT @mrbrown: Dude flies from London to Singapore on a VTL flight, complains about having to queue. When actually, he didn‚Äôt do all the pref‚Ä?
34983319,2021-10-27 17:16:23+00:00, ,1453410260023193604,en,0,0,0,1, ,RT @swissbusiness: Singapore Expands Travel Scheme to Switzerland - https://t.co/oz4cwqylYg https://t.co/5dOKgWzpPG
115911365,2021-10-27 17:15:09+00:00, ,1453409946943442952,en,0,0,0,402, ,RT @mrbrown: Dude flies from London to Singapore on a VTL flight",VTL, he didn‚Äôt do all the pref‚Ä?,,,,
14770715,2021-10-27 17:13:39+00:00, ,1.45341E+18,en,1,0,0,1, ,Singapore Expands Travel Scheme to Switzerland - https://t.co/oz4cwqylYg https://t.co/5dOKgWzpPG,VTL,,,,,
1055377638,2021-10-27 17:07:19+00:00, ,1.45341E+18,en,0,0,0,402, ,"RT @mrbrown: Dude flies from London to Singapore on a VTL flight, complains about having to queue. When actually, he didn‚Äôt do all the pref‚Ä?
302736710,2021-10-27 17:05:23+00:00, ,1453407490331185157,en,0,0,0,402, ,RT @mrbrown: Dude flies from London to Singapore on a VTL flight",VTL, he didn‚Äôt do all the pref‚Ä?,,,,
1.39917E+18,2021-10-27 16:58:14+00:00, ,1.45341E+18,en,0,0,0,402, ,"RT @mrbrown: Dude flies from London to Singapore on a VTL flight, complains about having to queue. When actually, he didn‚Äôt do all the pref‚Ä?
310280148,2021-10-27 16:52:44+00:00, ,1453404305914957827,en,0,0,0,402, ,RT @mrbrown: Dude flies from London to Singapore on a VTL flight",VTL, he didn‚Äôt do all the pref‚Ä?,,,,
1.21696E+18,2021-10-27 16:30:12+00:00, ,1.4534E+18,en,0,0,0,402, ,"RT @mrbrown: Dude flies from London to Singapore on a VTL flight, complains about having to queue. When actually, he didn‚Äôt do all the pref‚Ä?
1315738568,2021-10-27 16:05:30+00:00, ,1453392422533173249,en,0,0,0,402, ,RT @mrbrown: Dude flies from London to Singapore on a VTL flight",VTL, he didn‚Äôt do all the pref‚Ä?,,,,
404106343,2021-10-27 15:59:43+00:00, ,1.45339E+18,en,0,0,0,402, ,"RT @mrbrown: Dude flies from London to Singapore on a VTL flight, complains about having to queue. When actually, he didn‚Äôt do all the pref‚Ä?
33463588,2021-10-27 15:54:49+00:00, ,1453389731425783808,en,0,0,0,402, ,RT @mrbrown: Dude flies from London to Singapore on a VTL flight",VTL, he didn‚Äôt do all the pref‚Ä?,,,,
183938080,2021-10-27 15:42:05+00:00, ,1.45339E+18,en,0,0,0,402, ,"RT @mrbrown: Dude flies from London to Singapore on a VTL flight, complains about having to queue. When actually, he didn‚Äôt do all the pref‚Ä?
248695058,2021-10-27 15:35:19+00:00, ,1453384826300481545,en,0,0,0,402, ,RT @mrbrown: Dude flies from London to Singapore on a VTL flight",VTL, he didn‚Äôt do all the pref‚Ä?,,,,
168148402,2021-10-27 15:34:50+00:00, ,1.45338E+18,en,0,0,0,402, ,"RT @mrbrown: Dude flies from London to Singapore on a VTL flight, complains about having to queue. When actually, he didn‚Äôt do all the pref‚Ä?
45295624,2021-10-27 15:34:43+00:00, ,1453384675771092993,en,0,0,0,402, ,RT @mrbrown: Dude flies from London to Singapore on a VTL flight",VTL, he didn‚Äôt do all the pref‚Ä?,,,,
7.07593E+17,2021-10-27 15:31:11+00:00, ,1.45338E+18,en,0,0,0,402, ,"RT @mrbrown: Dude flies from London to Singapore on a VTL flight, complains about having to queue. When actually, he didn‚Äôt do all the pref‚Ä?
3241778501,2021-10-27 15:29:17+00:00, ,1453383304481288195,en,0,0,0,0, ,@SingaporeAir Thanks we have read this. How do we establish if hers is a VTL flight?.. and we don‚Äôt see any NZ flights included as this is her destination via Singapore.
157541024,2021-10-27 15:22:50+00:00, ,1453381681570713605,en,0,0,0,402, ,RT @mrbrown: Dude flies from London to Singapore on a VTL flight",VTL, he didn‚Äôt do all the pref‚Ä?,,,,
3908573653,2021-10-27 15:00:35+00:00, ,1.45338E+18,en,0,0,0,402, ,"RT @mrbrown: Dude flies from London to Singapore on a VTL flight, complains about having to queue. When actually, he didn‚Äôt do all the pref‚Ä?
794212788944052225,2021-10-27 14:53:09+00:00, ,1453374214010912769,en,0,0,0,402, ,RT @mrbrown: Dude flies from London to Singapore on a VTL flight",VTL, he didn‚Äôt do all the pref‚Ä?,,,,
7.19812E+17,2021-10-27 14:49:32+00:00, ,1.45337E+18,en,0,0,0,402, ,"RT @mrbrown: Dude flies from London to Singapore on a VTL flight, complains about having to queue. When actually, he didn‚Äôt do all the pref‚Ä?
247247834,2021-10-27 14:47:28+00:00, ,1453372783241555968,en,0,0,0,402, ,RT @mrbrown: Dude flies from London to Singapore on a VTL flight",VTL, he didn‚Äôt do all the pref‚Ä?,,,,
309410763,2021-10-27 14:40:06+00:00, ,1.45337E+18,en,0,0,0,402, ,"RT @mrbrown: Dude flies from London to Singapore on a VTL flight, complains about having to queue. When actually, he didn‚Äôt do all the pref‚Ä?
588181882,2021-10-27 14:18:27+00:00, ,1453365480626941956,en,0,0,0,402, ,RT @mrbrown: Dude flies from London to Singapore on a VTL flight",VTL, he didn‚Äôt do all the pref‚Ä?,,,,
41100059,2021-10-27 14:07:58+00:00, ,1.45336E+18,en,0,0,0,402, ,"RT @mrbrown: Dude flies from London to Singapore on a VTL flight, complains about having to queue. When actually, he didn‚Äôt do all the pref‚Ä?
1261879824,2021-10-27 14:03:53+00:00, ,1453361816138960898,en,0,0,0,402, ,RT @mrbrown: Dude flies from London to Singapore on a VTL flight",VTL, he didn‚Äôt do all the pref‚Ä?,,,,
33801370,2021-10-27 13:54:50+00:00, ,1.45336E+18,en,0,0,0,402, ,"RT @mrbrown: Dude flies from London to Singapore on a VTL flight, complains about having to queue. When actually, he didn‚Äôt do all the pref‚Ä?
135948198,2021-10-27 13:47:09+00:00, ,1453357605636608009,en,0,0,0,402, ,RT @mrbrown: Dude flies from London to Singapore on a VTL flight",VTL, he didn‚Äôt do all the pref‚Ä?,,,,
2724945156,2021-10-27 13:44:21+00:00, ,1.45336E+18,en,0,0,0,402, ,"RT @mrbrown: Dude flies from London to Singapore on a VTL flight, complains about having to queue. When actually, he didn‚Äôt do all the pref‚Ä?
761788088909647872,2021-10-27 13:40:15+00:00, ,1453355866082529280,en,0,0,0,402, ,RT @mrbrown: Dude flies from London to Singapore on a VTL flight",VTL, he didn‚Äôt do all the pref‚Ä?,,,,
2983456380,2021-10-27 13:37:22+00:00, ,1.45336E+18,en,0,0,0,402, ,"RT @mrbrown: Dude flies from London to Singapore on a VTL flight, complains about having to queue. When actually, he didn‚Äôt do all the pref‚Ä?
880415167695036419,2021-10-27 13:35:21+00:00, ,1453354635985514514,en,0,0,0,402, ,RT @mrbrown: Dude flies from London to Singapore on a VTL flight",VTL, he didn‚Äôt do all the pref‚Ä?,,,,
265470390,2021-10-27 13:26:14+00:00, ,1.45335E+18,en,0,0,0,402, ,"RT @mrbrown: Dude flies from London to Singapore on a VTL flight, complains about having to queue. When actually, he didn‚Äôt do all the pref‚Ä?
451436105,2021-10-27 13:24:03+00:00, ,1453351791475650564,en,0,0,0,402, ,RT @mrbrown: Dude flies from London to Singapore on a VTL flight",VTL, he didn‚Äôt do all the pref‚Ä?,,,,
253340062,2021-10-27 13:18:28+00:00, ,1.45335E+18,en,0,0,1,0, ,"@Sashinska Hi there, the European Union Digital Covid Certificates (EUDCC) issued by VTL countries are accepted. You may wish to refer to https://t.co/ODR2nSjkT4. Thank you.",VTL,,,,,
761127373,2021-10-27 13:13:52+00:00, ,1.45335E+18,en,0,0,1,0, ,@SingaporeAir I am flying from the US to Phuket with transit in Singapore. My question is .. will I be able to transit with VTL flight when my smart health card (issued by vaccinecheck) shows partially verified on the SHC verifier app? Please respond.,VTL,,,,,
45170768,2021-10-27 13:13:01+00:00, ,1.45335E+18,en,0,0,0,402, ,"RT @mrbrown: Dude flies from London to Singapore on a VTL flight, complains about having to queue. When actually, he didn‚Äôt do all the pref‚Ä?
807168255852847104,2021-10-27 13:11:30+00:00, ,1453348630451032065,en,0,0,0,402, ,RT @mrbrown: Dude flies from London to Singapore on a VTL flight",VTL, he didn‚Äôt do all the pref‚Ä?,,,,
253340062,2021-10-27 13:05:43+00:00, ,1.45335E+18,en,0,0,1,0, ,"@violethour4217 Hi Siri, to be eligible to enter Singapore on the VTL, you must have only travelled to / transited via any VTL countries and/or Singapore within the past 14 consecutive days. If your transit via a non-VTL country is within the past 14 days, you will not be eligible for the VTL.",VTL,,,,,
546685657,2021-10-27 13:04:49+00:00, ,1.45335E+18,en,0,0,0,402, ,"RT @mrbrown: Dude flies from London to Singapore on a VTL flight, complains about having to queue. When actually, he didn‚Äôt do all the pref‚Ä?
212156623,2021-10-27 12:53:40+00:00, ,1453344142575091715,en,0,0,0,402, ,RT @mrbrown: Dude flies from London to Singapore on a VTL flight",VTL, he didn‚Äôt do all the pref‚Ä?,,,,
237321060,2021-10-27 12:47:23+00:00, ,1.45334E+18,en,0,0,0,0, ,SG VTL (Vaccinated Travel Lane) Campaign #Singapore https://t.co/9ssQ22LrrS,VTL,,,,,
2215323601,2021-10-27 12:45:47+00:00, ,1.45334E+18,en,0,0,0,402, ,"RT @mrbrown: Dude flies from London to Singapore on a VTL flight, complains about having to queue. When actually, he didn‚Äôt do all the pref‚Ä?
761127373,2021-10-27 12:43:54+00:00, ,1453341686092861440,en,0,0,1,0, ,@SingaporeAir @SingaporeAir  can you please respond if I transit in Singapore via VTL?
1299963505278414848,2021-10-27 12:40:34+00:00, ,1453340847534080013,en,0,0,0,402, ,RT @mrbrown: Dude flies from London to Singapore on a VTL flight",VTL, he didn‚Äôt do all the pref‚Ä?,,,,
274898366,2021-10-27 12:36:24+00:00, ,1.45334E+18,en,0,0,0,402, ,"RT @mrbrown: Dude flies from London to Singapore on a VTL flight, complains about having to queue. When actually, he didn‚Äôt do all the pref‚Ä?
184019225,2021-10-27 12:33:13+00:00, ,1453338996541583360,en,0,0,0,402, ,RT @mrbrown: Dude flies from London to Singapore on a VTL flight",VTL, he didn‚Äôt do all the pref‚Ä?,,,,
122123117,2021-10-27 12:31:49+00:00, ,1.45334E+18,en,0,0,0,402, ,"RT @mrbrown: Dude flies from London to Singapore on a VTL flight, complains about having to queue. When actually, he didn‚Äôt do all the pref‚Ä?
1176776481462046722,2021-10-27 12:22:26+00:00, ,1453336286098444288,en,0,0,0,402, ,RT @mrbrown: Dude flies from London to Singapore on a VTL flight",VTL, he didn‚Äôt do all the pref‚Ä?,,,,
31250597,2021-10-27 12:13:53+00:00, ,1.45333E+18,en,0,0,0,402, ,"RT @mrbrown: Dude flies from London to Singapore on a VTL flight, complains about having to queue. When actually, he didn‚Äôt do all the pref‚Ä?
35778825,2021-10-27 12:10:55+00:00, ,1453333383874953224,en,0,0,0,402, ,RT @mrbrown: Dude flies from London to Singapore on a VTL flight",VTL, he didn‚Äôt do all the pref‚Ä?,,,,
1.4192E+18,2021-10-27 12:01:53+00:00, ,1.45333E+18,en,0,0,0,402, ,"RT @mrbrown: Dude flies from London to Singapore on a VTL flight, complains about having to queue. When actually, he didn‚Äôt do all the pref‚Ä?
855058291,2021-10-27 11:49:13+00:00, ,1453327923453181953,en,0,0,0,402, ,RT @mrbrown: Dude flies from London to Singapore on a VTL flight",VTL, he didn‚Äôt do all the pref‚Ä?,,,,
84992653,2021-10-27 11:48:28+00:00, ,1.45333E+18,en,0,0,0,402, ,"RT @mrbrown: Dude flies from London to Singapore on a VTL flight, complains about having to queue. When actually, he didn‚Äôt do all the pref‚Ä?
177866482,2021-10-27 11:30:33+00:00, ,1453323228277997572,en,0,0,0,402, ,RT @mrbrown: Dude flies from London to Singapore on a VTL flight",VTL, he didn‚Äôt do all the pref‚Ä?,,,,
262415141,2021-10-27 11:28:49+00:00, ,1.45332E+18,en,0,0,0,402, ,"RT @mrbrown: Dude flies from London to Singapore on a VTL flight, complains about having to queue. When actually, he didn‚Äôt do all the pref‚Ä?
102328918,2021-10-27 11:27:59+00:00, ,1453322581084303360,en,0,0,0,402, ,RT @mrbrown: Dude flies from London to Singapore on a VTL flight",VTL, he didn‚Äôt do all the pref‚Ä?,,,,
41778724,2021-10-27 11:23:29+00:00, ,1.45332E+18,en,0,0,0,49, ,"RT @SingaporeAir: We are pleased to announce that we will be starting Vaccinated Travel Lane (VTL) services from Melbourne, Sydney and Zuri‚Ä?
572366128,2021-10-27 11:22:50+00:00, ,1453321284457218055,en,0,0,0,402, ,RT @mrbrown: Dude flies from London to Singapore on a VTL flight",VTL, he didn‚Äôt do all the pref‚Ä?,,,,
53649050,2021-10-27 11:20:49+00:00, ,1.45332E+18,en,0,0,0,402, ,"RT @mrbrown: Dude flies from London to Singapore on a VTL flight, complains about having to queue. When actually, he didn‚Äôt do all the pref‚Ä?
44524668,2021-10-27 11:17:56+00:00, ,1453320050862014472,en,0,0,0,402, ,RT @mrbrown: Dude flies from London to Singapore on a VTL flight",VTL, he didn‚Äôt do all the pref‚Ä?,,,,
21842641,2021-10-27 11:12:50+00:00, ,1.45332E+18,en,0,0,0,402, ,"RT @mrbrown: Dude flies from London to Singapore on a VTL flight, complains about having to queue. When actually, he didn‚Äôt do all the pref‚Ä?
57562359,2021-10-27 11:11:54+00:00, ,1453318532637200388,en,0,0,0,402, ,RT @mrbrown: Dude flies from London to Singapore on a VTL flight",VTL, he didn‚Äôt do all the pref‚Ä?,,,,
122900086,2021-10-27 11:03:22+00:00, ,1.45332E+18,en,0,0,0,402, ,"RT @mrbrown: Dude flies from London to Singapore on a VTL flight, complains about having to queue. When actually, he didn‚Äôt do all the pref‚Ä?
24504617,2021-10-27 11:02:28+00:00, ,1453316159160213507,en,0,0,0,402, ,RT @mrbrown: Dude flies from London to Singapore on a VTL flight",VTL, he didn‚Äôt do all the pref‚Ä?,,,,
44659911,2021-10-27 11:00:49+00:00, ,1.45332E+18,en,0,0,0,402, ,"RT @mrbrown: Dude flies from London to Singapore on a VTL flight, complains about having to queue. When actually, he didn‚Äôt do all the pref‚Ä?
1169933555104768005,2021-10-27 11:00:25+00:00, ,1453315642338070532,en,0,0,0,0, ,Fully vaccinated travellers from Australia and Switzerland will be able to enter Singapore without quarantine from November 8",VTL,,,,,
1.15612E+18,2021-10-27 11:00:13+00:00, ,1.45332E+18,en,0,0,0,402, ,"RT @mrbrown: Dude flies from London to Singapore on a VTL flight, complains about having to queue. When actually, he didn‚Äôt do all the pref‚Ä?
59751846,2021-10-27 11:00:03+00:00, ,1453315550570975233,en,3,0,0,0, ,Singaporeans rejoice! The government‚Äôs Vaccinated Travel Lane scheme will also cover #Australia and #Switzerland from November 8.",VTL,,,,,
564597830,2021-10-27 10:55:14+00:00, ,1.45331E+18,en,0,0,0,402, ,"RT @mrbrown: Dude flies from London to Singapore on a VTL flight, complains about having to queue. When actually, he didn‚Äôt do all the pref‚Ä?
574253,2021-10-27 10:53:48+00:00, ,1453313980466810881,en,727,63,48,402, ,Dude flies from London to Singapore on a VTL flight",VTL, he didn‚Äôt do all the preflight prep others did. Gets earful from others who breezed through Changi Airport. https://t.co/Xh8fizZN88",,,,
263508984,2021-10-27 10:00:00+00:00, ,1.4533E+18,en,2,0,0,0, ,"Are you planning to #Seoul-away from #Singapore on the #VTL Lane? üá∞üá∑

Enjoy 25% off the best flexible rate when you book our special ""Fraser VTL Offer: Singapore to Seoul"" package and stay with us from 15 Nov 21 to 28 Feb 22. 

Use the promo code ""SINGAD"": https://t.co/1RTAjeeyYp https://t.co/LuXjqWQuXH",VTL,,,,,
2823327613,2021-10-27 09:44:40+00:00, ,1.4533E+18,en,0,0,0,49, ,"RT @SingaporeAir: We are pleased to announce that we will be starting Vaccinated Travel Lane (VTL) services from Melbourne, Sydney and Zuri‚Ä?
1380776973262221319,2021-10-27 08:45:37+00:00, ,1453281719617007620,en,1,0,0,1, ,Can't wait to be in Singapore again sometime soon...üá∏üá¨üëã",VTL,,,,,
883155600,2021-10-27 08:24:08+00:00, ,1.45328E+18,en,0,0,0,67, ,RT @SingaporeAir: The Vaccinated Travel Lane (VTL) between Singapore and Germany has officially launched today! Designated VTL flights from‚Ä?,VTL,,,,,
883155600,2021-10-27 08:23:38+00:00, ,1.45328E+18,en,0,0,0,49, ,"RT @SingaporeAir: We are pleased to announce that we will be starting Vaccinated Travel Lane (VTL) services from Melbourne, Sydney and Zuri‚Ä?
1446715569848209411,2021-10-27 07:56:11+00:00, ,1453269280540200964,en,0,0,0,88, ,RT @MothershipSG: [JUST IN] Singapore will extend the Vaccinated Travel Lane (VTL) scheme to Australia and Switzerland for entry into Singa‚Ä?
1441221881378443271,2021-10-27 07:31:22+00:00, ,1453263036110757888,en,0,0,0,49, ,RT @SingaporeAir: We are pleased to announce that we will be starting Vaccinated Travel Lane (VTL) services from Melbourne",VTL,,,,,
8.43857E+17,2021-10-27 07:12:33+00:00, ,1.45326E+18,en,0,0,0,0, ,@SingaporeAir Singapore airlines call centre agents are not sure if I require Transit visa in US (lax) . Air Canada call centre said they don‚Äôt know. They said they will not be able to issue boarding pass for VTL SQ 37. They cannot through check my baggage in Vancouver to Singapore.,VTL,,,,,
761127373,2021-10-27 06:52:13+00:00, ,1.45325E+18,en,0,0,1,0, ,"@SingaporeAir According to Singapore airline's VTL website, ""These SHCs can also be digitally verified on the https://t.co/StObBInqYf."" But the QR code that I got from vaccinecheck is showing Partially Verified.",VTL,,,,,
85299581,2021-10-27 06:46:02+00:00, ,1.45325E+18,en,2,0,0,0, ,Singapore Expands Travel Scheme to Switzerland: Singapore is adding Switzerland to a scheme which enables travelers easier access to the city-state. The move underscores long-standing business ties between the two financial centers. https://t.co/EYGRoicLvn,VTL,,,,,
3105817075,2021-10-27 06:40:10+00:00, ,1.45325E+18,en,0,0,0,3, ,"RT @Smartraveller: From 8 November, if you're fully vaccinated &amp; travelling from Australia, you can enter #Singapore through the Vaccinated‚Ä?
1853334732,2021-10-27 06:02:55+00:00, ,1453240775312121856,en,12,3,2,3, ,From 8 November",VTL, you can enter #Singapore through the Vaccinated Travel Lane (VTL) as a short-term visitor. You must apply before departure and meet various conditions. Read more: https://t.co/DNGZ8Bntw8,,,,
